order_id,order_datetime,customer_id,total_amount,num_items
33461331,2024-02-05T01:45:18.557965,17,45.16,3
33469599,2024-02-06T11:19:14.512623,13,54.33,3
33495834,2024-02-01T12:49:46.782404,30,91.03,4
33507215,2024-02-06T10:55:35.948413,12,41.00,3
33522722,2024-02-10T08:00:09.508414,29,0.00,1
33528650,2024-02-09T22:21:22.439837,20,23.73,2
33530909,2024-02-09T20:03:02.561964,14,23.28,4
33553899,2024-02-04T19:38:02.020301,16,51.65,4
33568722,2024-02-04T01:34:28.515494,23,2.55,1
33569885,2024-02-03T22:24:56.005306,4,8.49,2
33576598,2024-02-10T15:54:05.256507,6,37.36,4
33599294,2024-02-06T13:01:21.625359,7,100.67,3
33601771,2024-02-04T18:56:30.030215,13,50.57,3
33602108,2024-02-01T18:04:21.474494,4,52.81,3
33605478,2024-02-08T00:56:24.821261,4,3.08,1
33613266,2024-02-02T20:48:21.425412,5,13.60,3
33617626,2024-02-06T04:39:56.201269,10,55.26,3
33620722,2024-02-05T00:12:36.924067,12,119.38,5
33622530,2024-02-01T09:34:02.514796,28,48.66,2
33623918,2024-02-02T09:29:17.571041,15,58.79,2
33631137,2024-02-01T13:38:19.931310,25,90.63,5
33640340,2024-02-09T14:08:21.763426,20,57.72,4
33643807,2024-02-09T04:11:13.276032,14,4.53,1
33650294,2024-02-02T01:50:24.231662,1,33.02,2
33659777,2024-02-09T20:53:24.174759,6,32.17,5
33667630,2024-02-06T21:50:34.887317,2,48.87,4
33686396,2024-02-02T08:01:27.926310,28,123.35,5
33690177,2024-02-06T05:36:04.899147,13,49.95,4
33701326,2024-02-05T19:41:53.401960,19,26.19,2
33719579,2024-02-04T02:42:50.924238,13,38.63,3
33738735,2024-02-10T00:10:55.462975,14,24.03,2
33763476,2024-02-04T22:49:17.677560,20,38.36,3
33779926,2024-02-08T02:09:53.210576,21,36.90,4
33781191,2024-02-05T13:52:54.245395,18,14.61,1
33792072,2024-02-04T09:21:16.044813,10,1.98,1
33797445,2024-02-04T20:25:58.929021,11,16.57,3
33798063,2024-02-01T07:00:43.895553,5,83.94,3
33806133,2024-02-09T19:35:04.108138,9,47.35,3
33823439,2024-02-09T10:00:38.686574,5,25.14,1
33830366,2024-02-08T12:26:54.777684,27,25.14,1
33833000,2024-02-01T15:06:02.069703,18,37.10,1
33847726,2024-02-03T05:59:33.085084,7,49.49,2
33865725,2024-02-01T12:06:16.841248,27,46.35,4
33882776,2024-02-01T10:40:59.070607,10,47.15,1
33883805,2024-02-01T05:34:25.185624,24,7.24,3
33885975,2024-02-06T18:03:27.439892,11,107.99,5
33887146,2024-02-05T04:06:51.380982,24,56.12,2
33899793,2024-02-03T11:18:32.116066,28,51.54,5
33899962,2024-02-01T21:49:09.212652,3,14.61,1
33904196,2024-02-06T05:07:37.282937,8,43.32,3
33909295,2024-02-02T11:17:02.330160,26,57.92,5
33918402,2024-02-01T17:45:22.580762,3,32.06,3
33921918,2024-02-08T22:53:01.798585,16,77.31,4
33923331,2024-02-01T23:05:39.666199,25,37.05,1
33950194,2024-02-01T14:52:40.842319,6,19.62,3
33951872,2024-02-01T15:43:30.328952,25,68.34,5
33952388,2024-02-06T06:08:25.086372,27,45.24,3
33989301,2024-02-08T09:33:16.218657,30,17.90,2
33996580,2024-02-09T02:32:41.694823,8,48.55,3
34017717,2024-02-02T13:14:48.745384,28,4.72,1
34022110,2024-02-01T12:32:24.587229,20,31.70,3
34057946,2024-02-05T16:52:46.347364,29,31.12,2
34071885,2024-02-02T23:48:10.765796,8,23.52,2
34079837,2024-02-01T21:07:40.723191,22,35.70,3
34105298,2024-02-09T12:49:44.061451,24,18.32,1
34105307,2024-02-02T08:54:59.772033,14,65.39,5
34115995,2024-02-09T11:31:24.845508,27,72.43,4
34136023,2024-02-09T12:49:31.283137,13,109.14,5
34153897,2024-02-06T04:14:21.393472,21,41.26,2
34196553,2024-02-04T23:25:56.249989,20,28.48,2
34202935,2024-02-10T08:58:27.171040,24,18.87,1
34229256,2024-02-02T06:20:41.591034,20,86.92,5
34240947,2024-02-09T20:12:41.485645,6,5.65,1
34289171,2024-02-08T20:34:41.322143,3,83.84,5
34291786,2024-02-09T18:00:09.802219,4,53.50,3
34293419,2024-02-01T20:00:37.880349,1,54.42,4
34300568,2024-02-10T00:50:01.951641,20,73.95,5
34304631,2024-02-10T00:33:50.258815,20,25.79,3
34307923,2024-02-06T19:06:35.819649,3,69.53,5
34310639,2024-02-01T22:33:27.208073,21,44.99,2
34318531,2024-02-01T03:57:36.942512,1,31.75,4
34320872,2024-02-02T21:50:29.069456,22,45.80,1
34325566,2024-02-04T13:44:09.980075,4,6.16,1
34332849,2024-02-02T01:21:14.552273,14,88.44,4
34336633,2024-02-01T20:30:32.031214,23,56.58,4
34347327,2024-02-03T18:02:46.983636,4,31.12,4
34355947,2024-02-03T14:35:58.938163,8,53.12,3
34376150,2024-02-02T05:23:41.826329,23,43.61,3
34404205,2024-02-06T17:36:21.142023,10,89.26,5
34408360,2024-02-09T13:23:45.410356,24,68.07,3
34417136,2024-02-05T09:31:00.694468,16,34.59,2
34418679,2024-02-02T08:49:17.297812,2,12.11,2
34451871,2024-02-10T16:42:32.627234,10,4.28,1
34457234,2024-02-06T22:32:50.212121,29,40.32,3
34458572,2024-02-04T07:22:47.431401,17,24.08,2
34462797,2024-02-05T19:46:25.159482,30,14.84,1
34465322,2024-02-01T09:02:08.426112,10,73.03,3
34475387,2024-02-08T15:05:43.619031,19,84.84,4
34493683,2024-02-06T16:15:37.571528,9,93.31,5
34499184,2024-02-09T12:45:28.113638,5,5.65,1
34500003,2024-02-06T11:55:43.480446,21,62.19,4
34505532,2024-02-02T04:01:46.037561,13,67.46,3
34520642,2024-02-05T15:23:41.937467,2,76.92,4
34530128,2024-02-06T06:35:35.077872,1,53.61,3
34533035,2024-02-03T12:22:28.459760,24,0.51,1
34540553,2024-02-02T12:50:16.709302,5,6.56,1
34561342,2024-02-03T23:16:23.786134,28,70.44,3
34581414,2024-02-09T09:37:37.578161,11,17.67,4
34589484,2024-02-08T02:32:27.990894,12,32.50,4
34590742,2024-02-06T06:12:01.743615,20,99.64,5
34595192,2024-02-06T13:57:46.225970,7,71.34,3
34607630,2024-02-09T03:06:00.095695,4,7.94,1
34626072,2024-02-02T18:25:18.082386,19,68.55,2
34630941,2024-02-01T07:19:00.809625,8,34.93,4
34643767,2024-02-04T01:12:38.553699,13,37.48,1
34646977,2024-02-09T12:30:58.354319,3,59.80,2
34648044,2024-02-09T14:48:13.804197,5,17.12,1
34669763,2024-02-06T06:54:33.203432,2,76.88,3
34671250,2024-02-01T03:01:45.249658,7,68.58,4
34681680,2024-02-08T05:51:08.026050,25,90.16,5
34682956,2024-02-10T17:43:37.544028,17,21.79,2
34714701,2024-02-10T12:48:15.091043,28,67.26,5
34725074,2024-02-02T04:04:41.160807,11,6.29,1
34729026,2024-02-08T10:12:29.501287,22,34.29,3
34731839,2024-02-10T00:54:00.267199,25,27.87,3
34738544,2024-02-10T07:57:04.429415,21,29.99,4
34742263,2024-02-01T19:35:21.007731,9,68.07,4
34753337,2024-02-01T17:37:12.647154,22,6.04,1
34761318,2024-02-02T03:50:42.397337,19,34.51,3
34770155,2024-02-09T16:26:51.395879,18,35.24,4
34776896,2024-02-02T02:27:40.371204,19,7.24,1
34776973,2024-02-10T01:36:55.332236,2,80.07,3
34805886,2024-02-10T06:53:48.927600,8,38.34,4
34809905,2024-02-06T06:44:55.091701,19,57.23,4
34824108,2024-02-05T19:04:33.579553,7,86.94,3
34848435,2024-02-09T17:22:27.652596,18,17.12,1
34850784,2024-02-03T21:21:55.564284,13,36.93,3
34851322,2024-02-04T22:03:11.677101,19,42.63,2
34863029,2024-02-09T15:37:06.741910,12,59.69,4
34867364,2024-02-01T14:03:27.471728,27,25.86,2
34882786,2024-02-09T11:17:08.253641,6,81.65,3
34883650,2024-02-05T00:24:45.212715,3,44.81,3
34895939,2024-02-02T13:00:56.042205,1,49.60,3
34905398,2024-02-09T19:35:06.321131,27,0.51,1
34912253,2024-02-09T22:44:44.980023,16,40.94,3
34913209,2024-02-02T03:31:30.598197,14,52.72,4
34920878,2024-02-01T11:39:23.875730,3,63.26,3
34922725,2024-02-01T02:54:09.036756,21,83.65,5
34932151,2024-02-10T22:37:31.579736,19,37.78,2
34938614,2024-02-10T04:42:22.563821,6,54.20,3
34942276,2024-02-09T07:09:00.862212,27,48.24,4
34968101,2024-02-02T11:55:23.999978,15,66.72,4
35032355,2024-02-06T01:49:44.055918,8,72.45,4
35038099,2024-02-04T18:44:41.429888,24,9.44,1
35054752,2024-02-08T00:27:52.395293,27,40.84,4
35069004,2024-02-06T20:28:30.447890,2,25.90,2
35119236,2024-02-02T19:53:11.167244,6,27.82,2
35135478,2024-02-08T18:43:55.565650,12,43.00,5
35151149,2024-02-08T07:02:35.821761,30,91.15,5
35169888,2024-02-09T21:45:44.819627,29,48.15,5
35171305,2024-02-01T12:17:13.580276,8,12.44,2
35180654,2024-02-05T10:48:16.074940,24,15.92,2
35187303,2024-02-09T02:52:52.673729,8,30.00,4
35191785,2024-02-06T13:48:57.361075,29,3.97,1
35205431,2024-02-10T22:07:00.313686,11,56.15,5
35221756,2024-02-10T03:27:12.109937,16,7.12,3
35222962,2024-02-01T13:00:46.578470,12,27.24,2
35229339,2024-02-03T01:37:16.462938,17,54.08,3
35261338,2024-02-01T02:51:29.900444,18,30.75,5
35269032,2024-02-05T08:10:53.344120,1,44.04,3
35280476,2024-02-10T18:27:13.520406,18,51.87,3
35291196,2024-02-10T04:12:08.497589,6,78.52,5
35298480,2024-02-08T03:30:39.909980,23,80.69,5
35307845,2024-02-04T22:22:00.456166,10,37.58,2
35321383,2024-02-09T23:47:26.926015,7,9.95,1
35328184,2024-02-06T04:36:45.810344,29,1.98,1
35336991,2024-02-06T07:42:57.889512,10,21.70,2
35338681,2024-02-03T06:27:59.087479,21,71.78,3
35342847,2024-02-07T04:22:25.691243,11,49.98,3
35356886,2024-02-06T14:48:31.271940,18,49.30,3
35368518,2024-02-08T08:41:32.069865,19,96.14,4
35370467,2024-02-06T22:18:04.496231,15,61.44,4
35371440,2024-02-09T11:33:12.496607,13,64.74,5
35380198,2024-02-02T11:02:55.153464,16,55.61,4
35390551,2024-02-04T03:37:12.424337,26,102.09,4
35399840,2024-02-08T00:59:04.695186,21,64.53,5
35409428,2024-02-06T14:59:31.335963,17,41.29,3
35409677,2024-02-06T06:12:09.893317,4,6.58,1
35427564,2024-02-02T06:19:41.934392,29,8.74,1
35445224,2024-02-05T05:26:38.140021,17,105.47,5
35450753,2024-02-02T12:40:04.154396,11,34.08,3
35479147,2024-02-04T04:10:43.080553,6,52.18,2
35483816,2024-02-04T01:32:22.359211,27,47.15,1
35488688,2024-02-01T09:05:00.482894,29,64.09,5
35502253,2024-02-08T09:22:19.555601,14,67.06,5
35523321,2024-02-08T09:37:25.037247,14,0.51,1
35527619,2024-02-08T03:04:08.448650,6,55.77,5
35538650,2024-02-01T02:43:42.346509,30,55.79,3
35545451,2024-02-10T16:01:13.394741,10,3.06,1
35552479,2024-02-05T03:43:16.378646,27,69.44,3
35577572,2024-02-01T02:49:06.211552,24,3.97,1
35587979,2024-02-01T01:29:21.139914,9,21.15,2
35588385,2024-02-01T23:28:42.299650,2,26.04,1
35593438,2024-02-09T14:58:57.895500,28,69.24,5
35604672,2024-02-03T06:09:43.203613,19,32.93,3
35608928,2024-02-01T04:01:03.697460,20,85.99,3
35652943,2024-02-02T20:08:11.530974,13,3.96,1
35696075,2024-02-09T06:32:34.348684,12,66.09,4
35698715,2024-02-06T17:12:42.032767,18,56.50,2
35700950,2024-02-04T10:02:40.698123,20,28.52,3
35728353,2024-02-02T23:17:35.369973,8,56.95,2
35741655,2024-02-04T05:55:49.359424,2,74.98,5
35748724,2024-02-09T14:19:25.833822,1,16.07,2
35771693,2024-02-04T20:59:45.100255,11,88.46,5
35782174,2024-02-06T22:50:09.362480,20,43.22,3
35809567,2024-02-01T06:45:18.734919,5,18.86,1
35812126,2024-02-09T18:18:31.717468,2,98.47,5
35822659,2024-02-10T14:18:17.894150,10,40.18,2
35844482,2024-02-01T12:46:20.551931,25,105.98,5
35850112,2024-02-06T01:46:51.781988,4,29.64,1
35851450,2024-02-10T01:21:51.146117,6,57.55,3
35853846,2024-02-04T11:34:58.016536,5,27.30,2
35856644,2024-02-08T21:53:11.095691,28,27.62,3
35859077,2024-02-09T21:59:21.468736,10,17.48,1
35869854,2024-02-10T21:10:55.238733,22,68.35,5
35883529,2024-02-02T07:15:38.888670,9,40.50,2
35898563,2024-02-06T09:55:11.907518,18,26.14,2
35911494,2024-02-01T19:24:48.261851,27,48.90,3
35935590,2024-02-09T11:50:12.814789,12,1.54,1
35955997,2024-02-06T09:35:57.646019,15,25.90,2
35959944,2024-02-09T11:33:39.675870,21,42.86,2
35965894,2024-02-10T14:08:28.365129,22,25.14,1
35975083,2024-02-03T00:54:16.400023,4,42.52,2
36028609,2024-02-08T19:37:12.044579,7,6.12,1
36041265,2024-02-01T20:56:14.015800,8,28.90,1
36053606,2024-02-06T12:49:10.816942,21,50.21,2
36056059,2024-02-06T16:26:38.950426,6,20.38,2
36057832,2024-02-03T13:43:06.845801,25,34.31,2
36064365,2024-02-10T08:46:44.826515,29,18.99,1
36064730,2024-02-09T10:58:49.729289,20,4.53,1
36071542,2024-02-10T20:53:59.373091,16,48.53,3
36106533,2024-02-03T12:22:13.205464,20,40.49,3
36112948,2024-02-08T23:27:53.001621,20,120.61,5
36125255,2024-02-02T21:04:11.633016,12,21.23,2
36131719,2024-02-01T09:36:37.208606,22,73.53,5
36153021,2024-02-02T08:34:38.790934,26,39.55,2
36154101,2024-02-09T04:46:21.679261,1,16.68,2
36169948,2024-02-08T08:41:40.327172,3,18.88,1
36203880,2024-02-05T20:52:47.023864,20,9.27,1
36211048,2024-02-01T13:48:30.645573,25,23.15,3
36211339,2024-02-08T20:02:24.128262,6,64.28,4
36248574,2024-02-09T23:20:15.270501,8,20.45,1
36259707,2024-02-10T23:28:29.240874,2,19.48,1
36264856,2024-02-10T08:58:54.590011,26,43.46,4
36278806,2024-02-04T13:16:49.292508,9,2.55,1
36286693,2024-02-08T12:25:57.977032,19,59.28,5
36289004,2024-02-10T12:29:33.626195,4,42.36,4
36293527,2024-02-09T12:56:29.185747,19,9.00,2
36296091,2024-02-10T02:49:27.347774,12,28.01,2
36309137,2024-02-09T10:49:58.954300,28,5.94,1
36309831,2024-02-10T20:12:04.199914,7,23.60,2
36319980,2024-02-05T02:49:06.315883,21,16.72,2
36321177,2024-02-08T03:05:15.189367,5,51.75,4
36348879,2024-02-04T08:31:45.718202,12,40.03,2
36362582,2024-02-09T00:47:39.412724,24,60.35,3
36366747,2024-02-06T09:57:03.762173,25,28.13,2
36386836,2024-02-02T05:05:18.490558,23,69.93,4
36387383,2024-02-01T04:29:22.528625,16,52.94,3
36396850,2024-02-09T04:19:17.308346,8,13.02,1
36397666,2024-02-09T14:18:16.857698,26,59.27,3
36400627,2024-02-06T18:02:26.305990,22,13.80,2
36401504,2024-02-10T07:28:14.281801,23,34.96,1
36423698,2024-02-01T21:26:29.472740,23,18.86,1
36426887,2024-02-09T14:27:32.940278,5,60.41,3
36429178,2024-02-03T06:58:06.372871,24,36.24,2
36440709,2024-02-09T16:50:29.362719,16,23.98,2
36455410,2024-02-10T21:17:43.100466,12,34.48,3
36468375,2024-02-04T14:45:20.975549,5,61.08,2
36475169,2024-02-08T02:36:04.204781,29,52.40,3
36493374,2024-02-05T22:25:32.852496,20,39.91,5
36495668,2024-02-01T19:03:03.830943,19,12.58,1
36502563,2024-02-01T02:58:24.671136,12,54.33,2
36505469,2024-02-09T12:07:15.091891,6,26.24,1
36528781,2024-02-01T18:30:49.457544,6,36.43,4
36537545,2024-02-02T01:25:46.430408,6,120.43,5
36548705,2024-02-10T21:40:47.594802,29,5.78,1
36550489,2024-02-04T09:34:52.563322,21,23.12,1
36559698,2024-02-10T10:59:42.699887,24,40.34,2
36564135,2024-02-01T23:29:37.402976,21,17.69,2
36565280,2024-02-02T15:11:10.172697,26,33.71,2
36568710,2024-02-06T21:29:14.943828,27,17.40,2
36583618,2024-02-08T09:18:49.880925,28,81.78,4
36587635,2024-02-06T22:10:18.611236,17,30.81,3
36590598,2024-02-06T20:13:06.209671,25,50.07,2
36618067,2024-02-08T19:43:07.297782,22,36.64,1
36623794,2024-02-04T07:13:20.318743,13,40.75,3
36624325,2024-02-10T15:26:21.073993,27,53.39,4
36626109,2024-02-01T02:40:54.259160,24,52.43,5
36627254,2024-02-01T17:30:51.918005,30,44.75,4
36635426,2024-02-10T11:59:33.609176,11,0.00,1
36651088,2024-02-01T18:12:15.589117,30,27.23,2
36657150,2024-02-06T02:17:29.719080,12,12.66,1
36687766,2024-02-01T20:02:59.691238,25,9.95,1
36715928,2024-02-08T14:45:37.560339,13,70.96,4
36718613,2024-02-01T14:21:50.853307,18,61.55,3
36729165,2024-02-01T07:43:22.375719,5,43.90,2
36735038,2024-02-05T08:06:57.139395,30,35.00,3
36735898,2024-02-08T06:17:30.233973,28,61.34,5
36742392,2024-02-10T03:25:10.197161,20,46.06,4
36750124,2024-02-07T12:02:45.071940,2,19.85,2
36751327,2024-02-09T22:17:15.006317,20,25.46,3
36752996,2024-02-09T03:43:29.595637,13,53.67,3
36761843,2024-02-06T17:40:45.518903,9,55.41,5
36771786,2024-02-03T18:49:08.104949,1,18.62,2
36806024,2024-02-09T14:20:24.438933,27,46.80,4
36820407,2024-02-01T13:52:03.436154,30,21.20,3
36822359,2024-02-02T03:23:04.847335,8,15.92,1
36835391,2024-02-09T18:32:28.385441,27,74.05,2
36835847,2024-02-04T02:47:37.256162,12,28.43,2
36841893,2024-02-01T09:52:43.388191,19,32.56,2
36849072,2024-02-09T10:53:52.780616,15,60.18,3
36849626,2024-02-08T14:47:01.399633,6,117.61,5
36894744,2024-02-09T09:49:58.171384,27,17.70,2
36897117,2024-02-09T02:40:15.231718,1,83.84,4
36910648,2024-02-05T00:43:09.760121,16,20.42,2
36913750,2024-02-06T21:55:56.458793,14,42.84,4
36915085,2024-02-02T23:40:49.140770,22,47.87,4
36937343,2024-02-09T10:10:17.730371,21,12.36,1
36937955,2024-02-10T23:20:17.588678,2,23.79,2
36941801,2024-02-02T08:47:59.393673,12,38.98,3
36942865,2024-02-02T03:22:55.209129,10,9.44,1
36947352,2024-02-09T07:39:40.943443,29,119.34,4
36957683,2024-02-09T12:09:43.786526,25,131.11,5
36963660,2024-02-06T09:51:59.661572,17,62.03,5
36973798,2024-02-09T18:25:02.325569,30,21.96,3
36985296,2024-02-02T22:13:57.673430,7,58.22,4
36993616,2024-02-09T11:00:58.732468,22,63.73,3
36998178,2024-02-06T11:34:58.284965,6,40.18,4
37020766,2024-02-10T00:41:00.269813,25,42.43,4
37033672,2024-02-01T09:06:23.525872,12,44.56,3
37034518,2024-02-10T01:29:55.275698,13,29.68,1
37035968,2024-02-05T18:49:03.700577,5,22.91,3
37047693,2024-02-06T06:50:37.969108,23,49.56,4
37054680,2024-02-01T23:56:27.725474,19,62.02,2
37076094,2024-02-06T14:00:47.655602,8,23.12,1
37077225,2024-02-01T03:40:21.664511,25,41.08,2
37085833,2024-02-01T04:43:04.998668,20,42.36,2
37097673,2024-02-08T08:35:12.675888,3,3.97,1
37111992,2024-02-10T17:25:00.170259,3,77.98,4
37115016,2024-02-01T14:07:29.680081,9,115.15,4
37116574,2024-02-01T11:16:52.852743,24,91.08,4
37120089,2024-02-10T11:08:27.662309,20,22.21,2
37126749,2024-02-09T20:36:53.561098,1,54.86,4
37127230,2024-02-02T07:50:44.122565,18,55.52,3
37129961,2024-02-05T15:40:34.324568,5,44.85,4
37132324,2024-02-05T15:35:50.765510,25,8.56,1
37132875,2024-02-06T12:46:13.475133,1,43.60,4
37138086,2024-02-09T09:16:40.710655,4,3.58,1
37139464,2024-02-02T09:11:12.843290,30,42.08,3
37141605,2024-02-04T12:28:15.097608,8,75.26,5
37146385,2024-02-01T12:45:58.986853,12,114.89,4
37151404,2024-02-10T02:20:59.522562,7,85.56,4
37159158,2024-02-05T02:05:29.550822,14,37.72,1
37197540,2024-02-09T00:24:15.150453,18,85.11,5
37202237,2024-02-02T08:49:12.345909,4,62.08,4
37203861,2024-02-04T07:50:55.935230,17,14.61,1
37212192,2024-02-01T00:44:08.193233,6,76.41,5
37215328,2024-02-01T00:15:30.800134,24,31.14,3
37219092,2024-02-01T20:08:34.673407,18,84.73,3
37219664,2024-02-10T21:40:26.840039,17,34.24,1
37223984,2024-02-08T02:36:19.789925,5,85.57,5
37225266,2024-02-03T23:32:41.691720,6,55.50,3
37236769,2024-02-09T04:45:24.271886,4,24.98,2
37237501,2024-02-01T15:43:32.058138,16,14.84,1
37239223,2024-02-01T13:12:22.824542,18,33.30,4
37246776,2024-02-01T08:05:03.588282,30,119.68,4
37270411,2024-02-08T21:36:15.635667,4,73.65,3
37279011,2024-02-02T23:58:48.663835,24,6.29,1
37295729,2024-02-02T14:19:39.262409,2,78.34,4
37308327,2024-02-09T07:26:25.345551,16,56.86,5
37324007,2024-02-09T06:16:16.743141,16,12.66,1
37325457,2024-02-05T04:42:58.931995,5,38.00,2
37328910,2024-02-10T08:07:16.075361,29,24.18,2
37334590,2024-02-04T08:06:57.566073,20,29.94,2
37335745,2024-02-01T23:11:36.083892,22,55.76,4
37340698,2024-02-04T00:53:16.760576,18,34.83,4
37342813,2024-02-08T04:41:35.422102,15,45.11,2
37350374,2024-02-05T07:37:24.602292,5,28.35,4
37362412,2024-02-01T11:53:18.496311,1,46.76,4
37363796,2024-02-05T08:16:54.644687,30,12.49,3
37384348,2024-02-09T13:52:45.505575,15,113.80,4
37392507,2024-02-08T12:08:55.119685,10,25.13,2
37435610,2024-02-10T15:33:46.806643,23,8.56,1
37438551,2024-02-06T16:22:43.719079,10,94.70,5
37439151,2024-02-02T21:07:45.905930,26,17.34,1
37443005,2024-02-01T07:31:49.851763,14,18.76,1
37447416,2024-02-01T00:27:58.262874,5,81.07,4
37463678,2024-02-10T04:18:18.491505,25,2.04,1
37472502,2024-02-04T16:09:21.191533,13,19.90,1
37478934,2024-02-10T15:14:40.696963,23,72.82,5
37488611,2024-02-05T20:57:47.104533,15,105.67,4
37513214,2024-02-10T20:21:35.767104,10,19.68,1
37518819,2024-02-02T18:35:50.488101,5,24.27,2
37531873,2024-02-02T20:51:08.576814,12,84.07,5
37540050,2024-02-06T05:42:23.658699,20,50.98,5
37555791,2024-02-02T09:24:54.486105,27,63.31,5
37558463,2024-02-10T03:18:42.339741,1,57.40,5
37560863,2024-02-10T13:37:26.867971,25,84.97,3
37561245,2024-02-04T11:18:49.968158,7,67.59,5
37590193,2024-02-09T03:08:00.462844,26,41.90,1
37598315,2024-02-01T15:25:18.858138,23,43.53,3
37602430,2024-02-01T02:35:04.210601,13,14.82,1
37620612,2024-02-01T12:17:59.832930,18,44.64,2
37626327,2024-02-05T13:35:41.422744,28,55.41,2
37641243,2024-02-06T04:20:15.551915,20,74.44,5
37682516,2024-02-08T02:02:02.555822,4,32.88,3
37683361,2024-02-06T06:47:41.718432,14,74.45,4
37684411,2024-02-06T12:26:17.924224,1,65.30,2
37690462,2024-02-09T00:02:58.059876,29,19.85,1
37697075,2024-02-08T12:25:51.277051,29,6.29,1
37741231,2024-02-01T13:36:42.053913,11,89.05,5
37754275,2024-02-02T09:16:29.834707,22,37.10,1
37754650,2024-02-09T13:07:32.766755,17,97.62,5
37761440,2024-02-10T16:27:33.019425,10,29.83,4
37802899,2024-02-09T13:01:40.852363,26,76.80,5
37827759,2024-02-01T13:53:22.741817,14,17.06,4
37837126,2024-02-06T02:53:54.385227,5,28.23,2
37853398,2024-02-08T10:48:14.321671,25,26.02,2
37854628,2024-02-09T03:16:02.011615,8,28.25,1
37867370,2024-02-01T09:42:20.816910,25,45.26,2
37922604,2024-02-03T22:19:20.907058,18,76.33,5
37944213,2024-02-04T02:14:49.029925,5,36.64,1
37945070,2024-02-10T19:05:59.638826,6,36.66,4
37952883,2024-02-10T21:20:19.249411,28,43.07,2
37955611,2024-02-10T21:10:02.577611,18,55.60,4
37959416,2024-02-09T19:07:26.187634,13,14.84,1
37965505,2024-02-10T04:19:50.689996,9,28.25,1
37968647,2024-02-05T06:06:53.351593,11,13.09,2
37998362,2024-02-08T22:16:49.190337,30,58.13,3
37998510,2024-02-04T05:42:48.478898,24,6.02,2
38004278,2024-02-06T01:06:00.266215,10,49.06,2
38008574,2024-02-07T15:22:12.219444,4,63.70,3
38008594,2024-02-03T05:39:35.198493,3,61.49,3
38009322,2024-02-02T17:11:09.524900,20,27.48,1
38011138,2024-02-10T09:04:29.979832,2,48.06,4
38015578,2024-02-03T22:06:40.591562,11,109.95,4
38016046,2024-02-09T04:29:06.268288,20,48.34,4
38016783,2024-02-04T12:37:45.831056,26,64.57,4
38019619,2024-02-06T17:44:41.218948,22,84.65,4
38049382,2024-02-06T03:16:34.564188,22,7.54,1
38053391,2024-02-01T19:20:49.512758,10,70.23,4
38065519,2024-02-04T08:04:00.519162,30,9.92,2
38068649,2024-02-02T23:39:00.260686,24,30.25,2
38069798,2024-02-10T04:50:39.256690,7,25.49,2
38108421,2024-02-01T00:54:15.643275,24,32.17,3
38111088,2024-02-06T13:57:40.971417,11,78.98,4
38120616,2024-02-09T11:07:04.534640,26,2.25,1
38126683,2024-02-08T12:56:53.549173,2,45.09,2
38127436,2024-02-09T11:17:18.535909,19,76.47,3
38131462,2024-02-09T20:41:35.065200,18,63.05,3
38132486,2024-02-06T13:44:15.968374,8,77.37,4
38137322,2024-02-10T13:25:28.042323,15,42.43,2
38146846,2024-02-01T04:58:01.840191,12,3.08,1
38158198,2024-02-05T11:43:02.493265,1,12.58,1
38171217,2024-02-04T16:02:54.254644,15,51.74,3
38185395,2024-02-08T12:05:33.563871,8,17.38,2
